fas4,lifesat,wemwbs,sebdtot,physact60,schoolid_anonymous,genid_sab6,meanpsychcomplfreq,dailyfruitveg,pastmonthcann,drink2bin,weeklysmoker,vigpaguidance,age1,ethnic2,bullyvictim
12,9,NA,13,5,133,1,4.25,0,0,0,0,1,12,0,0
13,9,26,6,7,133,2,1.5,1,0,0,0,1,NA,0,0
10,9,22,17,5,133,1,3,0,0,0,0,1,12,0,1
11,8,12,20,4,133,2,5,0,0,0,0,1,12,0,1
NA,5,NA,21,NA,133,2,NA,0,0,0,0,1,12,0,NA
11,8,15,15,4,133,2,3.25,0,0,0,0,0,13,0,0
12,9,29,10,6,133,2,2.25,1,0,0,0,1,12,0,1
10,5,26,13,7,133,1,3,0,0,0,0,1,12,0,0
10,9,26,13,6,133,1,3.75,0,0,0,0,1,12,0,1
13,8,31,4,7,133,2,1.5,1,0,0,0,1,13,0,0
10,8,25,5,3,133,1,3,0,0,0,0,0,12,1,0
10,8,26,11,4,133,1,3,NA,0,0,0,1,13,0,0
9,7,23,6,5,133,2,2,0,0,0,0,0,12,0,0
10,5,16,18,3,133,2,4.5,0,0,0,0,0,13,0,1
11,7,18,14,2,133,2,2.75,0,0,0,0,NA,13,0,1
8,6,20,24,5,133,1,NA,0,0,0,0,0,12,0,1
11,9,31,5,6,133,2,2.25,1,0,0,0,1,13,0,0
13,4,18,16,7,133,1,3.25,1,0,0,0,1,13,0,1
10,7,21,NA,7,133,1,1,NA,NA,NA,NA,NA,12,0,NA
4,10,NA,19,7,133,1,3.75,0,NA,1,1,1,12,0,1
NA,5,NA,NA,NA,133,NA,NA,NA,1,1,1,1,12,NA,1
10,7,22,27,5,133,1,2,1,0,0,0,1,12,0,1
9,9,NA,17,4,133,1,2.5,0,0,0,0,0,12,0,0
9,6,24,9,5,156,2,1.75,0,0,0,0,1,12,0,0
8,5,NA,16,5,156,2,4.25,1,0,0,0,0,12,0,0
5,5,17,13,0,156,1,NA,0,0,0,0,0,12,0,0
6,10,28,2,4,156,1,1,0,0,0,0,1,13,0,0
NA,4,19,19,2,156,2,4,0,0,0,0,0,13,0,1
10,5,NA,NA,NA,156,2,3.5,NA,0,0,0,1,12,0,NA
8,5,15,23,1,156,1,3.75,0,0,0,0,0,13,0,0
11,4,NA,21,5,156,2,4,0,0,0,0,0,13,0,0
11,4,22,16,5,156,1,3.75,0,0,1,0,1,12,0,1
6,9,27,11,3,156,1,1.5,0,0,0,0,0,13,NA,0
8,8,23,8,2,156,1,1.25,0,0,0,0,1,12,0,0
5,9,31,9,6,156,1,2,0,0,0,0,1,13,0,0
8,7,21,14,3,156,1,2.75,0,0,0,0,1,12,0,0
6,8,29,16,7,156,1,4.25,0,0,0,0,1,12,0,1
10,9,29,3,6,156,1,2.75,0,0,0,0,1,13,1,0
11,6,NA,15,3,156,2,NA,NA,NA,NA,NA,NA,12,0,0
8,6,20,11,1,156,2,3.5,0,0,0,0,0,12,0,0
NA,5,7,11,0,156,1,1.75,0,0,0,0,0,12,0,0
10,10,NA,NA,6,156,2,2.5,NA,0,0,0,1,12,1,NA
4,10,35,7,6,156,1,1,1,0,0,0,1,12,0,0
4,6,NA,NA,7,133,1,1,0,0,0,0,1,12,0,1
5,8,NA,NA,4,197,2,1.75,0,0,0,0,0,12,NA,NA
6,8,32,0,6,197,1,1.75,0,0,0,0,1,13,0,0
6,10,34,13,7,197,1,2.5,0,0,0,0,1,13,0,0
11,2,16,26,1,197,2,4.5,0,0,0,0,0,12,0,1
9,9,29,5,3,197,1,1,0,0,0,0,0,13,0,0
4,6,26,2,7,197,2,1,1,0,0,0,1,12,1,0
9,8,30,10,6,197,1,1.25,0,0,0,0,1,12,0,0
9,9,31,1,7,207,1,1.5,1,0,1,0,1,13,0,0
9,4,20,NA,6,197,1,3.25,0,NA,NA,NA,1,12,0,NA
11,6,21,17,5,207,2,2.5,1,0,0,0,1,13,0,0
12,8,23,15,7,207,2,2.25,1,0,0,0,1,13,0,0
12,8,28,5,5,207,2,1.5,0,0,0,0,1,13,0,0
12,8,30,3,7,207,2,1.5,1,0,0,0,1,14,0,0
12,5,21,19,5,207,2,1.5,1,0,0,0,0,13,0,0
12,8,28,6,7,207,2,1.25,1,0,0,0,1,13,0,0
8,8,24,16,5,207,2,1.5,0,0,0,0,0,13,0,0
9,7,19,28,7,133,1,1,0,0,0,0,1,12,0,NA
10,5,11,26,2,197,2,4.75,0,0,0,0,0,13,NA,1
10,7,21,14,5,207,2,2.5,1,0,0,0,1,13,0,1
9,8,24,NA,7,207,2,2.5,1,NA,NA,NA,1,13,0,NA
9,9,27,NA,4,207,1,1,0,0,0,0,1,13,0,NA
13,9,NA,21,3,197,2,3.25,0,0,0,0,1,13,0,0
10,4,19,22,4,197,2,4.25,0,0,NA,0,1,13,0,1
8,8,NA,NA,7,197,1,1.25,0,NA,NA,NA,1,13,0,NA
12,5,20,21,4,118,2,4.25,0,0,0,0,0,13,1,1
8,9,24,10,2,118,2,1.75,0,0,0,0,0,13,0,0
12,6,25,14,5,207,2,3.25,0,0,0,0,0,13,0,1
5,9,NA,3,4,118,1,1,0,0,0,0,0,12,0,0
NA,8,NA,NA,5,197,NA,NA,NA,NA,NA,NA,NA,12,NA,1
9,10,35,10,4,207,1,1.5,1,0,0,0,1,13,1,0
10,9,25,11,4,118,2,3.25,0,0,0,0,0,12,0,0
5,8,28,5,7,197,2,1,0,0,0,0,0,12,0,0
9,10,25,13,6,118,1,2,1,0,0,0,1,12,0,1
11,8,22,9,5,118,1,3.25,0,0,0,0,1,13,1,1
10,10,32,2,7,207,1,1.5,1,0,1,0,1,13,0,0
8,7,27,7,3,118,2,1.5,1,0,0,0,1,12,0,0
9,9,14,10,3,197,1,3.75,0,1,NA,0,0,12,1,1
12,10,24,NA,7,197,1,1.5,1,0,0,0,1,12,0,NA
6,4,21,21,2,197,1,3,1,0,0,0,1,13,0,0
9,9,21,9,2,118,2,3.75,0,0,0,0,0,12,0,0
6,9,32,13,5,197,1,2.5,0,0,0,0,1,13,0,1
7,8,27,13,1,197,1,2.75,0,0,0,0,0,12,0,0
5,5,19,24,5,197,2,3.75,0,0,0,0,1,12,0,1
6,4,14,31,7,197,2,5,0,0,0,0,0,12,0,1
NA,7,NA,26,NA,197,2,NA,1,0,0,0,1,12,0,1
10,4,16,29,1,197,2,4.5,0,0,0,0,0,12,0,0
8,10,34,1,NA,118,1,1.5,1,0,0,0,0,13,0,0
11,7,27,7,6,118,1,1.5,0,0,0,0,1,13,1,1
8,9,34,15,7,118,2,1.5,1,0,0,0,1,12,0,1
8,7,20,NA,5,118,1,2.25,0,0,0,0,0,12,1,NA
7,7,NA,NA,NA,118,2,4.25,NA,NA,NA,NA,NA,13,0,NA
12,7,27,8,4,118,2,2.25,0,0,0,0,1,12,0,0
11,9,NA,7,5,118,2,2.5,1,0,0,0,1,13,0,0
9,7,31,13,2,118,2,3,0,0,0,0,0,13,0,0
6,8,25,17,3,118,2,2.75,1,0,0,0,0,12,0,1
10,8,21,11,5,118,2,2.5,0,0,0,0,0,12,0,1
9,10,7,5,7,207,1,1,1,0,0,0,0,13,0,0
9,7,19,15,7,118,2,3.75,0,0,0,0,1,12,0,0
12,10,27,17,5,118,2,1.5,1,0,0,0,1,13,0,0
8,10,32,4,5,153,4,1.25,1,0,0,0,0,11,1,0
5,8,30,14,5,153,1,2.25,1,0,0,0,1,11,1,1
5,9,23,NA,NA,118,2,1,NA,NA,NA,NA,NA,12,0,NA
12,9,24,13,6,153,1,1.25,0,0,0,0,1,11,0,0
6,8,23,15,NA,153,1,3.75,0,0,0,0,1,11,1,0
10,8,29,8,3,153,2,4,0,0,0,0,1,11,0,1
11,7,22,23,2,153,2,4.5,0,0,0,0,0,12,0,1
11,10,27,NA,7,153,2,NA,0,0,0,0,1,12,0,0
10,8,22,13,1,153,2,4.75,0,0,0,0,0,11,0,0
7,9,25,14,3,153,1,1.75,0,0,0,0,1,11,1,0
13,NA,21,14,7,153,1,3,0,0,0,0,1,11,0,0
9,8,22,17,3,153,2,3.75,1,0,0,0,1,11,0,0
NA,8,29,4,6,153,1,1.25,0,0,0,0,1,11,0,0
8,7,21,6,5,153,2,2,0,0,0,0,1,12,0,0
13,5,27,19,2,153,1,2.5,0,0,0,0,0,11,0,1
NA,9,31,4,4,153,2,1.25,0,0,0,0,1,12,1,0
10,7,25,10,4,153,2,4,1,0,0,0,1,11,1,0
11,9,26,6,2,153,1,1,0,0,0,0,0,12,0,0
10,9,NA,6,4,197,2,2,0,0,0,0,1,12,0,0
9,8,24,11,6,207,2,2.5,1,0,0,0,1,13,0,0
7,7,21,15,3,118,2,4,0,0,0,0,1,13,0,0
12,8,29,9,4,118,1,1.25,1,0,0,0,1,12,0,0
8,6,18,18,0,153,NA,3,NA,0,0,0,NA,12,0,NA
6,10,32,5,NA,153,2,1,0,0,0,0,NA,11,0,0
8,9,27,6,4,207,1,1,1,0,0,0,1,13,0,NA
10,9,28,3,5,153,2,1,1,0,0,0,1,11,1,0
8,8,34,9,7,197,1,1.25,1,0,0,0,1,13,0,0
11,7,21,10,4,118,1,2,0,0,NA,0,1,15,0,0
9,4,16,27,6,118,2,4.5,0,0,1,0,1,15,0,1
11,9,17,25,5,133,1,3,1,0,0,0,1,13,0,1
13,8,28,7,5,133,2,1.75,0,0,0,0,1,12,0,0
9,10,26,9,7,133,1,2.25,1,0,0,0,1,12,0,1
NA,8,NA,10,NA,133,2,2.25,1,0,0,0,NA,12,0,0
10,9,31,5,4,133,1,1.5,0,0,0,0,1,12,0,0
9,8,31,2,3,133,1,1,1,0,0,0,0,12,0,0
7,10,26,8,2,133,1,1,0,0,0,0,0,12,0,0
13,8,23,12,3,133,1,2.5,1,0,0,0,1,12,0,1
8,9,25,7,4,133,1,2,1,0,0,0,1,13,0,0
12,9,35,2,5,133,1,1,0,0,0,0,1,13,0,0
8,9,27,5,3,133,2,1.25,1,0,0,0,0,13,0,0
12,10,35,1,7,133,2,1,0,0,0,0,1,12,0,0
12,10,32,1,5,133,1,1,0,0,0,0,1,12,0,0
11,7,28,3,6,133,1,1,0,0,0,0,1,13,0,0
9,8,17,16,3,133,2,4.25,0,0,0,0,NA,12,0,0
9,8,27,7,7,133,1,2.25,0,0,0,0,1,11,0,0
12,8,25,6,3,133,2,1.25,1,0,0,0,0,13,0,0
10,4,25,22,5,133,1,5,0,0,0,0,0,12,0,1
NA,4,16,21,4,133,2,4,0,0,0,0,0,11,0,1
10,7,29,7,5,133,2,2.25,0,0,0,0,0,11,0,1
8,7,24,14,5,133,2,1.5,1,0,0,0,0,11,0,1
5,5,20,26,4,133,2,4.75,0,0,1,0,0,13,0,1
10,10,34,4,7,133,1,1,1,0,0,0,1,12,1,NA
12,10,35,2,6,133,2,1.5,1,0,0,0,1,11,1,0
9,9,23,13,5,133,1,4.25,0,0,0,0,1,12,0,1
8,7,28,15,3,197,2,1.75,0,0,0,0,0,12,0,0
8,9,23,12,4,197,2,2,0,0,0,0,1,13,0,0
9,9,35,NA,3,133,2,1.25,0,NA,0,0,0,12,0,NA
12,5,21,11,5,197,1,2.5,0,0,0,0,0,12,0,1
13,NA,23,14,4,133,2,NA,0,0,0,0,1,12,0,NA
12,6,21,15,3,197,2,3.5,0,0,0,0,1,12,0,0
9,6,23,10,6,197,2,2.5,0,0,0,0,1,13,0,0
13,8,31,10,5,197,2,2,0,0,0,0,1,12,0,0
13,NA,NA,NA,4,133,2,2.75,0,0,0,0,1,12,0,1
11,6,24,6,5,197,2,2.25,1,0,0,0,0,13,0,1
7,10,35,4,7,197,2,1,0,0,0,0,1,13,0,0
10,9,30,6,7,133,1,2,0,0,0,0,1,11,0,0
NA,10,35,NA,6,133,2,1,1,0,0,0,1,11,NA,0
11,7,18,14,6,133,1,3.5,1,0,0,0,1,11,0,1
8,8,20,13,7,197,1,2.5,0,0,0,0,1,13,0,1
10,10,27,9,5,197,1,1,0,0,0,0,1,12,0,0
11,8,21,14,2,197,2,3.5,0,0,0,0,0,12,0,NA
10,8,25,3,7,133,1,2.5,1,0,0,0,1,11,0,0
7,7,20,16,7,197,1,3,0,0,0,0,1,12,0,1
5,7,23,15,3,133,2,3,0,0,0,0,1,11,0,1
13,10,27,5,7,197,2,1,0,0,0,0,1,13,0,0
13,7,22,18,7,133,2,1.5,1,0,0,0,1,11,0,1
10,10,34,8,7,133,1,1.75,0,0,0,0,1,11,0,0
10,9,29,7,4,197,1,3.25,0,0,0,0,1,13,0,0
10,7,32,7,7,133,1,1,1,0,0,0,1,12,0,0
5,4,23,14,5,133,2,4,1,0,0,0,0,11,1,0
9,10,27,10,7,133,2,2,0,0,0,0,1,11,0,NA
5,7,28,0,3,197,2,1.75,0,0,0,0,0,13,0,0
8,5,22,18,5,133,1,2.5,0,0,0,0,1,11,0,1
10,8,30,2,4,197,1,1.5,0,0,0,0,1,12,0,0
9,8,18,NA,2,133,2,5,0,0,0,0,1,11,0,0
9,5,18,15,5,197,2,2.25,0,0,0,0,1,12,0,0
8,7,25,16,2,197,1,1.75,0,0,0,0,1,12,0,0
NA,8,20,NA,6,197,1,NA,1,0,0,0,1,12,NA,NA
10,9,32,2,7,197,1,1,1,0,0,0,1,13,0,0
6,7,19,17,4,197,2,3.25,NA,0,0,0,1,12,0,1
9,7,29,NA,6,133,2,1.5,1,0,0,0,1,11,0,NA
10,7,25,12,1,197,1,3.75,0,0,0,0,0,12,0,0
NA,9,NA,NA,4,197,1,NA,0,0,0,0,1,12,0,0
10,9,29,13,6,197,2,2.75,1,0,0,0,1,12,0,0
13,10,33,NA,6,133,1,1.5,0,0,0,0,1,11,0,NA
10,7,17,11,5,197,1,NA,1,0,0,0,1,12,0,1
11,9,33,0,7,197,1,1.5,1,0,0,0,1,12,0,0
5,5,21,21,7,118,2,3.25,0,0,1,1,1,15,0,1
4,2,18,23,1,118,2,3.75,0,0,1,0,0,16,0,0
7,10,34,NA,4,197,1,1,0,0,0,0,0,12,NA,0
7,3,10,18,2,118,2,3.75,0,0,1,0,0,15,0,1
8,7,14,14,3,118,2,NA,0,0,0,0,0,15,0,0
8,3,NA,24,3,118,2,4.75,0,0,1,0,0,15,0,0
5,10,20,22,7,118,2,3.5,0,0,0,0,0,15,0,1
5,7,22,14,6,197,1,2.5,1,0,0,0,1,12,1,0
12,8,28,12,5,197,NA,NA,0,0,0,0,1,12,0,0
13,9,27,20,7,118,2,3.75,1,0,0,0,1,12,0,1
NA,7,23,9,1,118,1,3,0,0,0,0,0,13,0,0
NA,9,NA,NA,4,118,1,NA,0,0,0,0,1,12,0,0
NA,5,24,9,NA,118,1,3,0,0,0,0,NA,NA,0,1
10,9,28,14,7,118,2,NA,1,0,0,0,1,12,0,0
8,2,18,31,2,118,1,4,0,0,0,0,0,12,0,1
12,5,21,25,5,118,2,4.75,0,0,0,0,1,12,NA,1
10,10,34,20,3,118,1,2.5,1,0,1,0,0,12,0,1
NA,5,NA,17,NA,118,2,4,NA,0,NA,0,NA,12,0,NA
8,5,22,10,NA,118,2,2.75,0,0,0,0,NA,13,NA,0
9,6,22,18,5,118,1,3.25,0,0,0,0,1,13,0,0
7,9,24,5,3,118,1,1.5,0,0,0,0,1,13,0,0
9,6,25,18,4,118,1,3.25,0,0,0,0,1,12,1,1
8,4,23,18,2,118,2,4.5,0,0,0,0,0,12,0,1
10,9,30,7,4,118,1,2.25,0,0,0,0,0,13,0,0
11,8,NA,8,2,118,2,1.75,0,0,0,0,1,13,0,0
9,8,28,17,3,118,7,2.25,0,0,0,0,0,12,0,0
9,9,26,9,4,118,1,2.75,0,0,0,0,1,13,0,0
10,7,20,5,4,118,1,NA,0,0,0,0,1,13,NA,1
9,8,25,15,4,118,1,2.25,0,0,0,0,1,12,0,1
8,8,22,15,2,118,1,1.25,0,0,0,0,1,13,0,1
6,NA,11,NA,2,118,2,5,0,NA,NA,NA,0,13,0,1
12,8,28,3,3,118,1,1.25,0,0,0,0,0,12,0,0
8,8,31,1,5,153,2,1.25,0,0,0,0,1,12,1,0
9,8,28,10,6,153,1,2.5,0,0,0,0,0,12,0,0
8,10,35,1,6,153,2,1,1,0,0,0,1,12,0,0
12,10,31,9,4,153,2,2.25,0,0,0,0,1,12,0,1
9,9,27,5,NA,153,1,1.25,0,0,0,0,1,12,0,0
5,3,18,25,7,153,2,4.25,0,0,0,0,1,12,1,1
11,5,22,4,4,153,2,3,1,0,0,0,1,12,0,0
8,10,29,0,7,153,1,1.25,1,0,0,0,1,13,1,0
11,7,27,13,3,153,2,3.25,0,0,0,0,0,12,1,0
NA,3,19,17,2,153,NA,3.75,0,0,0,0,1,12,1,NA
8,10,32,2,4,153,2,1,0,0,0,0,1,12,0,0
8,9,34,5,4,153,1,1.25,0,0,0,0,1,13,0,0
10,6,18,23,5,153,1,4.25,0,0,0,0,1,13,1,1
9,9,29,9,5,153,1,1.75,0,0,0,0,0,12,0,1
6,7,24,11,2,118,1,4,0,0,0,0,0,12,0,0
10,NA,18,NA,3,118,2,4.75,0,NA,NA,NA,1,12,0,NA
10,8,24,7,5,153,1,1.75,0,0,0,0,1,13,0,1
11,7,23,15,5,153,2,3.5,0,0,0,0,1,12,0,1
9,5,NA,14,2,153,2,4,0,0,0,0,0,12,0,0
3,6,10,23,NA,118,1,4.25,0,0,0,0,0,12,0,1
7,9,23,9,7,153,2,2.5,0,0,0,0,1,13,1,0
NA,10,NA,8,NA,153,1,NA,NA,0,0,0,NA,12,NA,0
11,6,22,23,7,153,2,3.75,0,0,1,0,0,13,0,0
10,8,25,7,2,118,2,1.75,0,0,0,0,0,13,0,0
11,10,25,11,7,153,2,2.5,0,0,0,0,1,12,0,1
6,4,21,22,5,156,2,4.5,1,0,1,0,1,16,1,1
5,6,21,18,4,156,1,3.75,0,0,1,0,0,16,0,0
8,7,12,32,1,156,2,4,1,0,1,1,0,15,0,1
8,7,15,18,0,156,2,3.75,0,1,1,1,0,15,0,0
6,2,21,15,5,156,1,3.25,0,1,1,0,1,15,0,0
NA,NA,NA,29,NA,156,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
9,9,27,17,6,118,1,2,0,0,0,0,0,12,0,1
10,5,21,12,3,102,1,2.5,0,0,0,0,0,13,0,0
11,5,13,26,4,102,2,4.75,0,0,1,0,0,13,1,1
11,8,27,6,4,102,1,2,1,0,0,0,1,13,0,0
NA,8,26,14,2,102,2,3,0,0,0,0,0,13,0,1
3,9,27,3,4,102,2,1,0,0,0,0,1,13,0,0
8,6,22,18,3,102,2,1.5,0,0,0,0,1,13,0,1
10,9,32,14,7,102,1,3.5,0,0,1,0,1,14,0,0
9,9,27,13,5,102,1,2.5,1,0,0,0,1,13,0,0
11,3,10,20,2,102,2,4.25,0,0,1,0,0,13,0,1
10,9,32,19,6,102,1,2,0,0,0,0,1,14,0,0
6,10,21,30,7,102,1,1,0,0,1,0,1,13,1,0
12,3,17,NA,5,102,1,2.75,0,0,0,0,1,13,1,NA
9,8,25,NA,3,102,1,3,1,0,0,0,1,13,0,0
8,8,26,4,1,102,2,1.25,0,0,1,0,0,13,0,0
9,6,21,19,2,102,1,2.5,0,0,1,0,0,13,0,1
11,5,17,NA,4,102,2,3.25,0,0,1,0,0,14,0,NA
8,4,19,22,4,102,2,NA,0,0,0,0,0,13,0,1
6,7,20,11,0,159,1,1.25,0,0,0,0,NA,15,0,0
9,9,NA,NA,NA,102,2,1,NA,NA,NA,NA,NA,13,0,NA
9,5,15,18,0,156,2,4.75,1,0,1,0,0,14,0,0
8,9,28,9,4,156,2,NA,0,0,0,0,0,15,0,0
10,10,7,18,7,156,1,1,1,0,1,0,1,14,0,1
9,4,19,24,NA,156,2,3.5,0,0,0,0,NA,14,0,0
NA,8,35,NA,6,156,1,2,0,0,1,NA,1,14,1,NA
10,7,19,24,3,156,2,3.5,0,1,0,0,1,14,0,0
8,9,25,10,5,156,1,2,0,0,0,0,1,14,0,0
3,8,24,15,2,156,1,2.75,0,0,1,0,1,14,0,0
7,5,19,22,1,156,2,3.5,0,0,0,0,1,14,0,1
NA,8,26,6,1,156,2,1.25,0,0,0,0,0,14,0,0
9,8,27,4,5,156,1,1.25,0,0,0,0,1,14,0,NA
7,4,14,21,1,156,2,5,0,0,1,0,0,14,0,1
9,4,15,18,5,156,1,2.5,0,0,1,0,0,14,0,1
8,0,19,21,7,156,2,5,0,0,1,0,1,14,0,0
12,7,24,20,3,156,2,4.25,0,NA,0,0,0,14,0,1
6,4,15,30,1,156,2,5,0,0,1,1,0,15,NA,1
9,0,17,15,4,156,2,4.25,0,0,1,0,0,14,0,0
4,8,20,17,0,156,1,4.5,0,0,0,0,1,14,0,1
5,3,13,24,0,156,2,4.5,1,0,1,0,0,14,0,1
10,8,20,8,4,58,2,2.25,0,0,1,0,1,16,0,0
8,9,26,5,3,153,2,2,0,0,0,0,1,12,0,0
11,7,21,17,2,102,2,3,0,0,1,0,0,15,0,1
7,6,20,18,2,102,2,5,0,0,0,0,0,15,0,0
10,8,20,18,0,102,2,4,0,0,0,0,0,14,0,1
10,9,23,9,5,102,1,2.5,1,0,0,0,1,14,0,0
9,5,15,23,7,58,2,5,1,0,1,0,1,15,0,1
7,8,28,14,7,102,1,2,0,0,1,0,1,14,0,0
10,9,25,5,7,197,1,2.25,0,0,0,0,1,13,0,0
11,10,30,8,6,102,2,2,0,0,0,0,1,14,0,1
9,8,30,14,7,102,1,3.25,0,0,0,0,1,14,0,0
11,10,17,15,2,102,1,1.75,0,0,1,0,0,14,0,0
NA,7,18,19,NA,102,2,4.25,0,0,0,0,0,15,1,0
6,10,NA,10,3,102,1,1,0,0,0,0,1,14,1,0
6,7,21,15,1,102,1,3.25,0,0,0,0,0,14,0,0
7,8,21,16,NA,197,2,3,0,0,0,0,NA,13,0,1
7,7,22,9,1,197,1,1,0,0,0,0,0,14,0,0
11,NA,NA,NA,7,102,NA,NA,NA,0,0,0,0,15,0,NA
4,5,21,5,3,197,1,2.5,0,0,0,0,0,13,0,0
NA,8,19,NA,NA,102,1,2.25,1,NA,0,0,0,15,0,NA
NA,7,NA,15,NA,102,2,NA,0,0,0,NA,0,15,0,NA
10,8,26,NA,6,197,1,1.25,1,0,0,0,1,13,0,NA
8,8,19,21,4,197,2,4,0,0,1,0,1,13,0,1
8,10,28,13,3,197,2,1.25,0,0,0,0,0,13,0,0
11,8,27,15,6,102,1,2.25,1,0,1,0,1,14,0,0
NA,0,8,27,6,102,NA,5,0,NA,1,NA,1,14,0,1
11,10,31,NA,5,197,1,1,0,0,0,0,1,14,0,NA
4,8,32,9,5,102,1,2,0,0,0,0,0,14,1,0
12,10,NA,NA,3,102,1,1,NA,1,1,NA,1,14,0,1
12,9,25,20,7,102,1,4,0,0,0,0,1,14,0,1
7,7,20,22,1,102,6,3.25,0,0,0,0,0,14,0,1
5,7,20,19,0,102,2,2.75,1,0,0,0,0,15,1,0
7,4,19,19,0,102,1,4,0,0,1,0,0,14,0,0
12,0,14,23,3,58,2,5,0,1,1,1,0,16,0,1
7,8,26,10,5,102,2,1.75,0,0,0,0,1,14,0,0
10,7,24,16,4,102,1,4.25,1,0,0,0,0,14,0,1
9,5,23,18,4,102,1,2.5,1,0,0,0,1,15,0,1
9,7,28,12,5,197,1,2.5,0,0,0,0,1,13,0,0
4,8,21,15,3,102,1,NA,0,0,NA,0,1,14,0,0
8,8,27,7,6,102,1,2,1,0,NA,0,1,15,0,0
4,6,NA,NA,NA,197,1,NA,NA,NA,NA,NA,NA,14,0,NA
7,8,17,17,0,102,1,3,0,0,0,0,0,15,0,0
13,9,23,20,4,197,2,4.5,1,0,1,0,1,14,0,0
9,9,19,18,7,102,1,3,0,0,1,0,1,14,0,NA
6,8,28,14,5,102,2,2.25,0,0,0,0,0,14,0,1
9,9,35,1,5,102,1,1.25,0,0,1,0,1,14,0,0
5,5,NA,NA,NA,197,2,4.5,NA,NA,NA,NA,NA,13,1,NA
10,9,29,12,7,102,1,3.25,1,0,1,0,1,14,0,0
7,10,NA,8,4,197,2,1,0,0,0,0,0,13,0,0
10,10,20,10,4,102,2,1.75,0,0,1,0,0,NA,0,0
10,9,30,3,7,102,1,1,0,0,0,0,1,14,0,1
8,8,26,7,2,102,1,2.25,0,0,1,0,1,NA,0,0
11,10,29,2,6,102,2,1.75,1,0,0,0,1,15,0,0
8,5,23,NA,4,16,NA,4.5,0,0,0,0,0,15,0,1
13,8,25,10,7,102,1,2.25,1,0,0,0,1,15,0,0
6,10,NA,NA,NA,102,1,1.5,NA,NA,NA,NA,NA,15,0,NA
12,8,26,9,5,102,1,1,0,0,1,0,1,15,0,1
4,6,22,26,3,102,2,3.75,0,0,1,0,0,14,0,1
10,5,16,32,7,102,2,5,1,1,1,0,1,14,0,1
9,10,20,15,5,102,2,2.75,0,0,0,0,1,14,0,0
6,5,22,20,1,102,2,1.5,0,0,0,0,0,14,1,1
10,5,20,NA,4,102,1,NA,0,0,NA,0,1,14,0,0
6,8,NA,NA,4,102,2,3.5,1,NA,NA,NA,0,14,0,NA
11,9,32,7,4,197,1,1.25,1,0,0,0,1,14,0,0
4,10,23,14,7,197,NA,1,NA,0,0,0,NA,NA,0,1
6,9,33,NA,1,197,1,1,NA,NA,NA,NA,NA,13,0,NA
10,4,19,NA,1,102,1,4,0,0,1,0,0,14,0,0
9,8,22,14,3,197,2,1.75,0,0,0,0,1,13,0,1
7,6,16,25,NA,197,2,NA,0,0,0,0,0,13,0,1
8,8,22,18,3,197,2,2.75,0,0,0,0,0,14,0,1
7,9,28,NA,5,102,1,1.5,0,0,0,0,1,14,0,1
11,9,30,NA,6,102,1,2,NA,NA,NA,NA,NA,15,0,NA
6,7,20,13,3,197,2,3.25,0,0,0,0,0,13,0,1
13,10,35,10,7,102,1,1,1,1,1,0,1,14,0,0
5,7,20,NA,NA,102,1,2,NA,NA,NA,NA,NA,14,0,NA
9,7,15,NA,NA,102,1,3.5,NA,NA,NA,NA,NA,14,0,NA
8,8,NA,NA,NA,102,1,2,NA,NA,NA,NA,NA,15,0,NA
9,6,22,17,4,197,1,3.5,0,0,1,0,0,14,0,0
10,9,28,4,1,102,2,1.25,1,0,0,0,0,14,0,0
10,8,25,NA,6,197,1,1,1,0,0,0,1,13,0,0
10,6,21,16,4,207,2,3.75,0,0,0,0,0,13,0,0
9,8,NA,7,5,207,2,1.5,1,0,0,0,1,13,0,0
9,8,25,8,4,207,2,2,0,0,0,0,1,12,0,0
11,9,25,4,5,207,2,1,1,0,0,0,1,12,0,0
6,8,NA,NA,5,102,2,3.25,1,NA,NA,NA,NA,14,0,NA
8,9,29,2,3,207,2,1.5,1,0,0,0,0,12,0,0
9,9,26,6,7,207,1,1.25,0,0,0,0,1,12,0,0
10,7,18,14,2,207,1,3.25,0,0,0,0,0,12,0,1
2,10,NA,NA,NA,102,NA,3.5,NA,NA,NA,NA,NA,NA,0,NA
9,8,21,8,7,207,1,2,1,0,0,0,1,12,0,0
13,8,20,15,2,207,2,3.5,0,0,0,0,0,12,0,0
9,10,28,NA,NA,207,7,2,NA,NA,NA,NA,NA,13,0,NA
8,4,24,17,4,207,NA,3.25,1,0,0,0,1,12,0,0
10,7,21,15,5,207,2,2.5,1,0,0,0,0,12,0,0
10,8,26,7,6,207,1,1.5,0,0,0,0,1,12,0,0
6,7,28,8,0,207,1,1,0,0,0,0,0,13,0,0
5,9,26,16,6,207,1,1.25,0,0,0,0,1,13,0,0
11,6,NA,11,5,207,1,1,0,1,1,1,1,13,0,0
8,NA,28,23,NA,207,2,2.5,0,0,0,0,0,12,0,0
9,8,21,9,3,102,1,1.5,0,0,1,0,0,14,0,0
8,7,19,21,3,159,1,3.5,0,0,0,0,0,14,0,0
12,8,30,3,6,207,1,1.75,1,0,0,0,1,13,0,0
9,7,19,15,5,207,2,3.75,1,0,0,0,0,12,0,1
